---nodes---
seaplane|-18.6527,15.8914,7.15013
dobson|2.811,-20.0381,13.0161
purdy|2.5822,-21.0872,12.1233
chemist|5.75158,1.61042,20.2588
billy|-9.6439,-10.0965,-10.878
mountjoy|18.3709,-3.56305,10.14
string quartet|-16.8731,3.52246,15.5631
yardley|6.04688,17.2526,6.2629
balls|5.91377,18.4244,5.87779
emery|7.41601,-5.13025,-18.3052
crompton|7.30857,-4.16611,-19.2146
tilley|9.56466,17.8531,-6.40001
blackmore|9.40083,18.8244,-6.05414
willis|-7.30901,1.3787,-7.07068
davison|0.0764764,3.94743,3.19756
ellem|0.816892,4.69145,3.26656
nellie melba|12.411,-1.49176,-19.6
dengue|21.0972,-11.7303,6.78595
dengue fever|20.6138,-12.0361,7.77577
world war 1|13.5938,-10.3155,14.4836
world war ii|12.589,-10.5745,14.5872
hoffman|8.69927,6.61055,9.42678
mcculloch|9.80006,9.13416,-2.67084
british military|17.5481,-18.8089,-1.71688
lethbridge|18.5511,-18.5096,-1.68106
ashby|13.4637,15.816,-14.2404
university of sydney|12.4948,16.3471,-14.5242
titanic|-5.2758,10.1949,8.42522
souvenir|-4.8027,10.4017,9.50075
grey|-12.118,-10.6635,-12.9111
water polo|-18.0621,-12.2001,-11.5133
middle east|-11.5719,2.19971,0.750868
county of|-6.77027,-19.5883,9.47262
shute|-6.06655,-18.8818,9.18384
brazier|20.2823,-9.91713,-4.73033
perth|-13.8902,-4.31771,-1.00574
bauer|3.71415,-19.4542,12.9475
shearers' strike|9.33995,-21.9863,-2.09124
shields|8.48204,-19.0902,-13.0362
tozer|7.50563,-18.8167,-12.8007
rio de janeiro|2.91994,22.5421,-10.4214
brazilian|3.93157,22.7292,-10.2583
grand opera|25.4206,5.87109,-2.12944
faust|25.9212,6.78128,-1.77677
freestyle|-3.48102,-2.85055,10.9127
flint|2.73719,21.2118,2.95731
duke of york|-10.4328,-15.9652,11.8765
rutter|5.94358,-6.81183,14.2639
linen|5.9779,-7.88769,14.4854
beatty|-17.5112,14.8955,8.09973
women in war|12.1547,16.9139,1.53236
women workers|12.815,17.6553,1.20978
bakery|1.94014,14.1344,0.000667237
pascoe|2.88805,-19.0247,13.0718
composers|-17.9775,2.64987,12.887
clifton|-11.6914,-4.95656,-12.3566
civil rights|-0.27855,9.90605,2.14576
los angeles|-0.616182,10.1651,1.19433
irwin|-11.4023,13.0131,-17.4329
townsend|-11.5106,12.4982,-16.5195
national park|18.811,5.63378,10.063
barron|13.8574,7.62706,-8.18332
ferrier|14.2772,8.36726,-9.14789
burnham|-3.77286,-10.4547,21.1157
leitch|-3.54078,-10.9148,22.005
john barr|14.271,8.64215,-7.54842
cards|5.40471,7.02309,-5.39522
postcards|6.26269,7.08372,-6.0093
montgomery|-6.05594,-0.575019,-1.11389
kable|0.550834,23.6268,10.8897
stapleton|1.09331,23.3125,11.7632
barlow|-19.0881,10.2498,9.31793
crutcher|-19.1769,11.3286,9.77695
american red cross|16.7931,-12.2001,8.32419
lovell|-8.36275,-19.4399,-12.7252
child welfare|-8.02895,-18.5802,-12.2484
cutty sark|1.5813,15.264,17.2727
harriet|2.76887,-18.2318,17.0053
georgia|-8.48144,4.37763,-4.90634
adermann|-18.3886,-11.4666,5.56994
funeral directors|6.96046,22.2089,3.6863
funerals|7.17392,22.4816,2.69564
kirkham|-3.40592,-0.577983,-21.2435
o'donnell|19.8108,-7.52383,-7.9869
donne|20.0336,-8.31455,-8.63367
pears|-2.8891,9.8086,-5.25785
thorley|10.7365,-6.74263,-13.5181
rita|-16.6752,-14.3181,-10.6094
public library|4.18713,-17.9904,14.835
portland|-2.83011,5.738,9.80002
portland.|-3.82497,5.47707,9.79998
prisoners|-7.95676,0.954638,-2.43137
tanks|-7.33477,2.74669,-2.52114
wallabies|7.53696,24.5914,7.20161
kangaroos|7.77253,23.7862,7.80935
lilley|-18.5721,-11.3223,3.26686
dovey|10.6025,9.7724,-3.83413
hensley|-19.5946,-12.3922,-4.01484
marathon|-19.2514,-13.3114,-4.35564
durham|-7.26957,19.9191,-10.7164
lenton|-8.29202,19.6996,-10.5975
treasure island|-12.6817,11.045,17.142
ryder|-12.5367,12.2063,17.2399
dante|-12.8115,4.26618,22.3745
midas|-12.8962,4.01592,21.3657
sons of matthew|-17.0399,15.6034,2.30554
russell drysdale|13.4094,-10.9213,18.5966
drawings|12.3706,-10.6916,18.8344
pharmacy|9.46567,9.80033,-20.6164
pharmacists|9.77908,8.88338,-20.7567
divers|-2.82077,-3.54747,15.046
partisans|-8.20561,10.82,-18.4112
bosnia|-7.17247,10.8168,-18.5757
football club|19.4087,14.3915,3.88159
parks|-14.332,-7.78263,4.26344
first aid|15.1355,9.69636,-16.9152
felton|-11.5494,-11.5196,-19.1194
beattie|-10.9511,-11.3023,-18.2234
wellesley|20.5639,-12.4473,-4.75412
gartner|4.08973,3.19859,-5.98517
executions|6.26357,-19.8953,3.4583
crowe|7.47374,-5.95542,-17.4683
slade|10.0476,-3.71114,6.16823
haddon|-3.35556,7.66152,21.0082
skene|-1.76981,-14.363,19.7126
dugan|-2.71307,-14.8036,19.6176
henderson|-6.51176,-1.43046,-8.64473
blackwell|2.12006,-21.0897,13.7081
plumber|13.2888,22.6774,7.32707
pipes|13.7965,22.7281,8.23673
drysdale|11.532,-10.2442,19.3488
mephisto|26.5133,7.56275,-1.27558
springbok|1.03321,13.9677,15.1601
kimber|-8.65475,-17.196,-9.18438
social studies|12.1703,15.2611,15.9909
gippsland|-12.8175,-21.2923,-3.22323
garner|-13.482,-20.4165,-3.06299
irvine|9.79828,13.5412,-2.40044
hearn|9.79923,14.5889,-2.40006
tomatoes|-1.40661,9.80099,-2.9048
aussie|8.73737,4.16692,-23.5529
flying cloud|8.66888,3.60805,-22.6822
halliday|5.47654,1.93388,-6.04979
squatters|-3.38587,3.34234,20.2486
hanlon|20.241,2.4923,14.3055
foley|19.4968,2.04915,13.6091
hadley|-19.4741,-11.9205,2.54991
peggy|4.61368,3.45976,-3.17513
desdemona|0.627757,13.788,16.8034
granger|3.45209,-17.9684,10.1114
devine|8.47243,6.05751,-15.1905
john young|-8.86351,-6.55375,-18.1176
morphine|-1.23801,24.1708,5.43344
adolf hitler|7.20008,-11.0886,-18.252
gustav|6.48672,-11,-19.006
diamantina|-1.47222,8.67986,9.8001
nauru|-0.857516,9.51128,9.79972
pumpkin|-0.669163,9.80089,-3.88553
doran|15.2049,17.1392,7.87374
villiers|-6.12677,11.0628,8.44503
rebecca|18.9709,3.45571,-13.2692
cocker|16.7717,-1.99691,19.8046
port denison|17.8918,0.0756522,-16.637
saul|-12.9479,21.485,7.94718
archibald prize|14.0814,16.5849,-2.9612
lloyds.|-7.01621,-21.7474,-0.927993
glasgow|-7.52788,-21.6961,5.66045e-05
mayes|-11.7468,-12.0058,-18.2146
tilly|8.17545,5.5998,-17.5537
stormy|10.9315,1.73736,16.9999
sheard|1.70722,-19.9536,9.62958
hampshire|5.91506,16.6375,9.79926
glover|20.1406,-5.06582,7.94606
poacher|20.2393,-4.85119,6.81143
animation|-16.2242,-1.04607,13.3218
musicians|-19.6003,1.98397,12.7119
voltaire|16.5256,5.28402,19.7835
lieder|-15.0728,3.04365,12.6432
solomons|-7.74218,7.13888,-4.73322
sheffield|2.4347,7.80267,10.9575
cape york|7.95034,-8.9333,-17.5372
coen|7.83482,-8.75907,-18.5733
camp hill|18.6683,1.70213,12.95
butterfield|6.26161,9.37731,-7.29754
langridge|5.07237,16.5039,5.53276
hardstaff|4.15135,15.9058,5.05487
burdekin river|22.483,0.0621156,1.16094
home hill|22.4321,-0.407384,0.156819
raven|17.956,10.5809,7.9451
merriman|18.8194,11.0445,8.35997
banner|7.37847,18.6782,9.79993
mumford|-7.10536,5.66318,9.80009
treloar|-6.61456,4.7608,9.81179
commercial bank|-20.1712,9.76503,9.27593
goodman|-10.4378,-7.22157,-0.190973
judges|-13.8683,-7.30244,14.6086
cramer|4.45283,20.4471,-4.47693
burr|9.41226,-8.09647,-8.90665
edgar|9.79996,-7.48058,-8.14697
strahan|-0.702694,-18.6074,12.6555
elliott|-8.89897,-0.027865,-12.4615
pioneers|-13.6187,12.5466,16.7295
puzzles|-12.5991,11.25,18.1685
chalet|-10.6522,15.2111,17.222
queensland rugby league|17.6837,-5.54539,2.53572
westaway|18.492,-5.81666,3.25542
grove|-5.68133,9.04842,8.65712
turtle|14.5044,-7.85048,8.69881
neptune|14.3897,-8.9306,8.83345
devlin|8.33033,-4.54421,-8.94544
hendrickson|7.7297,-4.92754,-8.16319
foundry|8.34948,-10.6316,18.7302
foundries|7.82281,-10.6626,19.6111
frazer|12.8539,1.65238,-2.44254
kaiser|13.2084,1.94841,-3.38346
hannam|17.7775,-2.39371,-8.41886
burge|19.073,-2.43973,-8.47109
fungi|10.2529,2.37753,17.8144
rutherford|16.979,-2.58088,-7.44335
new yorker|16.6227,0.524055,16.6819
amelia|15.4284,0.492297,16.348
shorten|1.54438,15.3078,-0.00045065
reen|5.92556,-5.73703,14.0642
reece|-5.47062,18.0205,1.01698
kirkpatrick|-4.4227,17.4884,1.0226
vietnam|12.4417,-19.1884,-11.5496
vietnamese|12.3162,-19.4693,-10.5659
smithy|-16.3483,14.2029,2.87442
burrows|-6.10711,19.6188,6.6063
seymour|26.277,3.46566,8.54833
carey|25.642,3.88889,7.83893
middlesex|6.03621,18.3204,9.58851
soldier settlement|16.0303,19.023,5.48464
estates|16.4431,20.0162,5.65953
eldridge|-8.00354,9.89582,-0.321259
linton|-7.00914,9.8359,-0.00557919
barns|-4.42095,10.3156,7.47904
worcestershire|11.1694,-11.7106,-14.2388
lester|10.256,-11.2482,-14.0167
rodd|-14.0423,-19.6368,-2.43501
mackin|-14.4308,-19.5998,-1.43462
wallaby|14.4365,-15.2722,-11.0391
winters|16.6774,-13.5716,-10.9997
mellor|17.7398,-3.61379,-8.75765
fairies|17.7092,0.644493,17.0763
schroeder|-18.5236,-13.165,9.80129
bromwich|-18.396,-14.2349,9.84069
king lear|-4.35266,17.5339,13.2182
cashmere|-3.87116,18.4558,13.2842
marvel|-14.5997,-12.9984,-10.1235
o'shea|19.5779,13.147,-0.409161
cherry|20.1629,14.0037,-0.332002
woodland|-1.36369,-5.01081,10.5482
horror films|12.8767,4.69268,5.23158
motion picture|12.7666,5.35392,6.03118
rafferty|-15.9833,15.6666,4.06506
smallpox|14.555,-4.27085,16.706
vaccination|13.8123,-4.43869,17.4282
phones|-11.3115,-3.33054,-20.4988
labels|-10.9588,-3.68904,-19.6019
playtime|-12.6082,10.5109,19.1073
pandit nehru|6.17756,10.7049,-18.9376
nehru|6.16556,9.86417,-19.5497
uranium|11.1549,4.52717,-7.17557
departures|-7.15414,-22.6527,-1.63676
cookery|5.653,-15.15,-18.0778
illustrated|6.41475,-15.7619,-18.4521
national geographic|-12.1205,-17.2513,15.0877
arnhem land|-12.5514,-18.0945,14.5922
burdekin|22.753,-1.12182,-0.627996
indooroopilly|-6.9755,18.9185,-15.5357
wynnum|-6.66299,19.6155,-14.8291
mary street|13.6181,-16.8302,-5.50432
patrick mcmahon|14.2065,-17.7208,-5.72332
underwood|13.6139,-16.3426,-4.53787
mangles|25.628,7.29716,7.54775
ancient egypt|16.8775,20.8383,6.22523
freer|6.91335,16.9636,5.46002
columbus|14.5284,-6.76107,8.51279
vaudeville|-1.40488,-3.37365,23.8539
fireworks|-1.3815,-3.6728,22.8014
aqua|-1.36654,-3.89988,21.7369
whaling industry|11.0656,5.50459,-4.81255
recipes|0.798226,14.6254,-2.73461
tyres|5.44232,-20.9151,-13.7585
boggo road gaol|11.7314,-15.6769,7.40539
travis|12.0576,-14.9957,8.1357
quadrant|-15.9813,-1.77721,14.4603
bertha|9.77157,-2.80052,15.9374
feeney|10.7902,-8.29872,3.86316
mcqueen|11.5166,-9.00168,4.16664
kirkby|18.137,-1.3015,-7.80508
fabrics|9.98234,6.13094,-17.1439
nylon|10.7453,6.03255,-17.975
grice|19.1855,-6.36523,3.92396
nichol|-10.5842,-14.8566,11.7495
corinda|2.5644,12.9367,-7.8975
duthie|-6.3849,18.4386,0.753445
condamine|-9.91948,0.438532,-18.9455
knots|-9.04782,0.148422,-19.4195
royal hotel|9.8,-20.6203,-8.46732
sophia|0.282336,2.75156,16.1032
stratford|-3.87603,-5.30275,20.0386
avon|-4.377,-5.10004,20.9392
lewin|16.8802,9.49533,-17.2789
verandah|9.26821,-19.7527,7.91278
lambert|-10.765,-11.2845,-9.80024
waterloo.|14.1924,-17.2357,-4.75466
harwood|-9.79947,-11.0007,-10.3445
chisholm|-3.67178,15.4641,7.04471
guernsey|6.84711,2.56438,9.79154
timothy|-16.3892,-13.987,-12.0616
oratorio|0.249573,-23.3906,2.10505
matisse|-1.93119,9.85301,-19.6001
sandford|7.30765,-4.65962,-9.08389
valuation|21.6826,17.2715,9.07781
lavarack|-3.79702,1.92804,12.6342
shearer|1.64443,23.1366,12.6737
davis cup|-18.6444,-12.127,10.0016
anzac parade|-13.5421,-8.59642,4.03619
colombo|-6.29334,-20.8859,-1.15547
greek myth|14.8046,-1.66308,0.776326
robert bruce|15.8181,-1.60646,1.02777
chaser|9.62633,5.26787,-5.48421
egan|0.281051,-1.91224,-20.9918
owens|-0.482807,-1.75437,-20.2696
hagan|16.6891,-2.05837,-2.00956
israel|17.5916,-1.56124,-2.22074
ikin|6.50006,17.3545,7.75916
gympie|-14.0903,12.9168,-2.9416
mcmanus|-1.81329,-18.7414,12.8155
thorne|19.8866,13.6522,-1.33762
tambo|15.4179,10.2843,2.25139
suffolk|-7.91381,14.4213,15.8639
warana|20.8229,2.3183,-8.18344
vines|14.9723,7.06877,-7.9877
rachmaninoff|-16.9698,-1.20025,11.925
leicester|5.91718,14.6677,10.8666
sawmill|-3.45164,21.0751,6.07187
pickles|-9.93208,-11.0001,-17.8526
derbyshire|11.9393,-12.418,-14.0514
cousens|20.5912,6.70558,-4.06736
farrington|20.4529,7.19856,-5.02382
overland|12.4461,13.5465,0.0342373
lambton|-1.99561,11.5333,17.8532
cricketers|-14.1335,14.1787,-2.51041
smyth|20.6926,5.99115,-3.25844
essex|7.12715,15.5299,11.7589
stravinsky|-14.1725,1.94513,12.2512
mcdermott|10.141,12.1748,-15.9504
brookes|7.62835,16.3431,8.62276
jamaica|19.7124,13.8472,-2.44176
gloucestershire|8.35106,17.7863,9.56002
dingoes|10.0872,23.0407,-1.81243
dingo|9.32699,23.376,-2.52132
crochet|0.175907,10.5726,12.5174
abbreviations|0.226705,11.3791,11.8324
buzza|20.4904,-10.8663,-2.67519
---edges---
baritone|singers
irene|othello
united nations|russia
gregson|mallett
colour|cole
indonesia|indonesian
don giovanni|strauss
united nations|ships
swans|nerang
nuremberg|criminals
ashgrove|carrington
tarong|camels
wright|hammond
oldham|celtic
southport|chester
strauss|fermanagh
wimmer|everett
united nations|china
architects|thorp
procurement|macgregor
united nations|germans
woodhouse|methodist church
mackay|taylor
bogart|angels
burketown|cloncurry
children|railway
st lucia|murrell
melbourne|casey
lawrence|leonard
whales|whaling
westcott|hazell
rockhampton|adelaide.
coolangatta|southport
barnes|burton
wilson|barnes
south australia|barnes
ford|japan
boxing|richards
new guinea|williams
johnson|miller
adelaide.|banks
sicily|malta
times|herald
martin|davis
haines|paradise
gale|cyclone
new guinea|soldiers
paris|holland
germany|italians
williams|paddington
bridges|railway
children|trains
patrick|morgan
barnes|walker
casey|britain
shipping|parker
newmarket|gall
theatre|james
theatre|archer
theatre|pitt
regent theatre|minerva
archer|minerva
shannon|tramway
john|barnes
barnes|queensland
barnes|new south wales
regent theatre|tivoli
archer|tivoli
cricket|carr
james|cricket
james|theatres
archer|regent theatre
theatres|prince
archer|prince
jones|lord
martin|roma
tasmania|new zealand
bach|ipswich
williams|walsh
banks|walsh
williams|thompson
coleman|sydney
bradbury|greenfield
mercury|planets
toowoomba|wales
ascot|newcastle
newmarket|earl
ascot|bruce
queen street|coral
john|roma
melbourne|newmarket
ascot|mary
ascot|wool
newmarket|sydney
cairns|kingaroy
walker|ward
o'reilly|mccabe
adelaide.|davies
united states|owen
wright|lord
adelaide.|smith
sheppard|graziers
expo|pollard
mackay|innisfail
hyland|willett
pollard|algeria
pollard|london
south australia|pollard
pollard|winn
pollard|western australia
south australia|expo
expo|winn
cars|lawson
cairns|hamilton
mount morgan|stead
lord|hughes
hughes|lowe
jones|hughes
commonwealth bank|sovereign
martin|mining
mining|papua
roma|mining
roma|papua
shanghai|montreal
fleming|fraser
fleming|william
pitt|fleming
sheppard|wilkinson
sheppard|joseph lee
ford|paddington
sheppard|badger
sheppard|carson
sheppard|inglis
pitt|fraser
births|advertisements
advertisements|cats
cars|hotels
births|cats
births|hotels
births|horses
births|hospitals
births|homes
births|wireless
births|houses
cars|births
shipping|births
cats|mater
cole|rome
horses|houses
cats|hotels
afghanistan|afghan
cats|horses
cats|hospitals
cats|homes
cats|houses
cars|cats
shipping|cats
horses|hospitals
hotels|horses
cars|horses
hotels|hospitals
carr|cherbourg
shipping|hotels
disappearances|michel
cooktown|swan
russia|sicily
brisbane|floods
davies|harris
roma|wellington
wellington|mt morgan
floods|rivers
burketown|gregory downs
new guinea|roma
mount morgan|mining
mackay|jones
sicily|railway
earl|mount morgan
mount morgan|zinc
mount morgan|lowe
mount morgan|aust
mount morgan|papua
queensland|cooktown
bennett|rugby league
children|thompson
queensland|tram
queensland|newspapers
wilson|lord
fellowship|australian writers
martha|larry
germany|chamberlain
casey|united states
casey|america
casey|australian
tram|o'sullivan
brewery|breweries
mining|mt morgan
united states|trucks
adelaide.|london
john|fleming
pictures|sydney morning herald
new south wales|sydney morning herald
times|sydney morning herald
banks|rugby league
newport|palm beach
dunn|england
montreal|ceylon
ships|barnes
wilson|tram
croydon|stevens
william dobell|joshua
holland|expo
holland|batt
advertisements|deaths
advertisements|birds
houses|deaths
hotels|deaths
deaths|friends
deaths|birds
shipping|deaths
houses|friends
monto|mundubbera
thompson|watson
jarvis|connors
dairy|bacon
adelaide.|gordon
colour|fleming
mining|wellington
watson|george
theatre|smith
winn|chicago
pollard|chicago
expo|chicago
duckworth|plunkett
pollard|stead
expo|bacon
sydney|pollard
cyclone|sydney
gracie fields|gracie
wool|mason
mining|petrol
adelaide.|harris
adelaide.|houses
adelaide.|zinc
banks|harris
davies|houses
sandgate|jehovah
carmen|barth
smith|warwick
jones|mining
kelly|manly
miller|martin
wilson|miller
manuscripts|botanic gardens
sicily|italy
sydney|jews
coleman|thomas
jews|france
antarctic|byrd
floods|indus
wright|london
wright|england
casey|sydney
melbourne|pollard
onions|lucerne
mining|tara
roma|tara
adelaide.|cars
adelaide.|wellington
adelaide.|roma
adelaide.|mining
civil defence|home security
australian|tully
innisfail|hobart
papua|cullen
roma|cars
cars|mining
hercules|mount isa
mount isa|wattle
mt morgan|victoria
zinc|mt isa
new south wales|walsh
london|chamberlain
grose|elkin
wilson|hamilton
martin|theatre
parker|john
john|hamilton
parker|australia
holland|hitler
wilson|brisbane
sydney|anzac day
new guinea|brisbane
adelaide.|swan
adelaide.|mount morgan
adelaide.|mt isa
mount morgan|weeks
mount morgan|wellington
mount morgan|guinea
mount morgan|mt morgan
melbourne|mount morgan
papua|mt morgan
mount morgan|london.
mount morgan|mt isa
mt isa|emperor
mount morgan|emperor
roma|brisbane
flying doctor|dragon
soldiers|hughes
cairns|swan
john|walker
queensland|walker
mt morgan|peters
williams|miller
railway|john
wilson|williams
queen street|hindu
williams|theatre
miller|theatre
roma|rome
wilson|theatre
thompson|women
anzac day|women
keenan|rolfe
sydney|hardy
rochester|midge
midge|hoare
rochester|hoare
queensland|morris
wright|morris
wright|ford
wright|evans
norton|fairfield
anzac day|anzac
bliss|laidlaw
trains|tram
taylor|lord
taylor|tram
sydney|qantas
hughes|miners
causes|supreme court
miller|new zealand
newmarket|lamb
mining|women
newspapers|england
newspapers|hitler
barnes|england
swedish|norwegian
paddington|australian
paddington|carr
movies|booker
railway|floods
brooke|northern ireland
martin|hughes
children|robinson
births|friends
aust|marshall
mining|cullen
wellington|marshall
mining|marshall
mining|normanby
aust|tara
cullen|normanby
martin|marshall
tara|marshall
roma|marshall
spring hill|cuthbert
martin|wellington
wellington|tara
jones|cars
martin|tara
papua|normanby
roma|normanby
tara|normanby
mining|hitler
hughes|mining
ward|hughes
hughes|george
toowoomba|sunda
hughes|hitler
adelaide.|wool
women|murray
cherbourg|howe
anzac day|gallipoli
stradbroke|eagle farm
hamilton|miles
bridges|floods
cloncurry|winton
gone with the wind|night train
new south wales|morris
jones|walsh
theatre|roma
morgan|mining
lytton|frey
ships|rome
spring hill|beechworth
spring hill|bismarck
morgan|roma
spring hill|sandy
emperor|normanby
spring hill|boulder
spring hill|miner
spring hill|shenton
letters|longreach
spring hill|goldfields
spring hill|mt. morgan
smith|robinson
spring hill|phoenix
spring hill|sunshine
spring hill|wentworth
normanby|spring hill
spring hill|tong
spring hill|alluvial
o'sullivan|trams
theatre|lowe
carters|tobin
waltzing matilda|newsreel
adelaide.|mt morgan
new guinea|mount morgan
cars|mount morgan
roma|mount morgan
chillagoe|amalgamation
cars|mt morgan
roma|mt morgan
mt morgan|mt isa
carr|rugby league
new south wales|robinson
earl|rugby league
pandora|britannia
thompson|robinson
jones|thompson
jones|robinson
williams|rugby league
clarence river|mcphee
jones|scott
scott|campbell
walsh|women
advertisements|marriages
wilson|dunn
manly|collins
jones|walker
england|morris
walker|scott
walker|manly
carmody|whiting
parker|miles
mitchell|allen
russia|cats
larsen|rodney
queensland|ipswich
new south wales|mcdonald
partridge|clift
cooktown|brisbane
smith|tram
night train|pride and prejudice
queensland national bank|brierley
william|robinson
children|newspapers
new moon|mars
advertisements|caravans
william|mitchell
births|meetings
births|caravans
edmonton|darra
births|deaths
births|birds
births|poultry
hospitals|deaths
ships|mining
china|james
davies|petrol
garnish|excelsior
new south wales|anzac day
children|ford
ascot|australian
mount morgan|tara
corrie|dorset
children|paddington
australian|sydney morning herald
new zealand|sydney morning herald
carson|lavender
sheppard|lavender
joseph lee|dalgety
sheppard|dalgety
ships|marshall
chamberlain|churchill
rockhampton|bourke
lavender|offerings
queensland|miners
techno|penfold
mercury|meteor
mackay|queensland
jones|miles
jones|moore
trains|hitler
japan|trains
trains|tramway
ships|trains
trains|england
carr|jews
ships|children
miller|james
kingaroy|innisfail
tramway|peter
floods|miles
carr|floods
floods|batt
earl|singapore
sicily|miles
schumann|schubert
walsh|thomas
burton|earl
earl|nursing
children|mining
sydney|batavia
innisfail|charleville
soldiers|railways
soldiers|trains
trains|lowe
germans|bridges
women|railways
trains|women
davis|george
grasses|clover
red cross|finn
railway|moore
trees|flowers
ascot|suburbs
ascot|mining
john|ascot
mining|suburbs
archerfield|somers
japan|trams
rockhampton|tasmania
rockhampton|canberra
rockhampton|sydney
portuguese|timor
australian|buses
martin|buses
australian|trams
martin|trams
lavender|dalgety
lavender|trucking
offerings|trucking
joseph lee|lavender
lavender|goldsbrough mort
rome|australia
rome|women
roma|lowe
new zealand|schools
boxing|bowen
julius caesar|caesar
smith|murray
cyclone|floods
floods|townsville
lowe|newspapers
maryland|john payne
cavalier|coghlan
wright|john
children|rome
rome|england
disney|fantasia
coventry|birmingham
somers|parody
railway|lord
marriages|caravans
barnes|sydney
ascot|warwick
new zealand|hitler
spring hill|cull
james|murray
james|campbell
george|murray
william james|ashburn
jones|murray
murray|campbell
carr|murray
maitland|maitland.
james joyce|ulysses
lowe|mitchell
regent theatre|theatre royal
children|johnson
johnson|paddington
miles|mitchell
johnson|james
paddington|james
paddington|women
trains|trucks
gone with the wind|pride and prejudice
batt|singapore
cars|friends
country women's association|herbs
railway|marsh
lord|mining
china|artillery
cooktown|townsville
northern miner|scanlon
floods|howe
sydney|floods
ships|roma
germans|lenin
miller|barnes
barnes|australian
barnes|george
japan|mitchell
roma|george
barnes|australia
barnes|women
kingaroy|cooktown
boxing|morgan
children|moore
children|watson
sydney morning herald|photographers
coghlan|coutts
jones|brisbane
wright|campbell
lord|kelly
gandhi|calcutta
wyatt|charlotte
george|scott
watson|scott
queensland|floods
railway|queensland
new south wales|floods
new south wales|townsville
new south wales|tully
sydney|winton
sydney|tully
railway|brisbane
railway|townsville
cairns|townsville
miles|townsville
wales|tully
thompson|london
china|brisbane
mary|smith
lord|schools
pride and prejudice|melody
band music|citadel
children|murray
children|roma
children|hamilton
hamilton|murray
roma|hamilton
colour|rome
town planning|bertram
batt|tunisia
roma|smith
smith|rome
john|rome
ships|new guinea
tram|england
women|stewart
wilson|johnson
wilson|walsh
wilson|japan
johnson|mary
japan|johnson
bullock|hogg
adelaide.|morgan
soldiers|schools
germany|bridges
bridges|lines
pollard|australian
spring hill|spargo
cricket|new zealand
women|townsville
pollard|bacon
mackay|cairns
lowe|floods
sydney|maps
manly|railways
cooktown|tennant
railway|william
roma|tram
britain|chamberlain
chamberlain|hitler
midge|car racing
paddington|manly
rochester|car racing
ships|tram
jehovah|atherton
thompson|walker
earl|jews
thompson|murray
thompson|hamilton
carr|walker
john|murray
ward|murray
ward|manly
ships|sicily
ward|hamilton
australian|townsville
australian|sullivan
hackett|macleay
lord|anderson
mundubbera|camooweal
london|trams
miller|moore
walker|london
brisbane|miners
ipswich|brisbane
tram|railways
tram|watson
cuff|styles
railways|buses
tramway|buses
bohemia|moravia
theatre|hitler
rockhampton|brisbane
mackay|brisbane
rockhampton|cooktown
cairns|cooktown
mackay|cooktown
rockhampton|cairns
rockhampton|townsville
mackay|rockhampton
rockhampton|miles
mackay|townsville
mackay|miles
murie|conner
fleming|rome
cats|deaths
caravans|musical instruments
paddington|ward
queensland|schools
ward|robinson
murie|barclay
walker|kelly
theatre|john
blair|duggan
fellowship|writers
elgar|conservatorium
haydn|fyfe
miller|tram
cloncurry|cairns
australia|qantas
melbourne|qantas
qantas|singapore
earl|egypt
john|railways
qantas|boats
carr|qantas
smedley|mcnab
mt morgan|marshall
martin|mt morgan
mt morgan|tara
supreme court|rogers
smith|schools
concert hall|hector
miller|jones
london|floods
soldiers|jones
miller|england
floods|waters
james|railway
wharton|loxton
ascot|petrol
petrol|suburbs
watson|kelly
london|hamilton
ships|manly
ships|williams
america|jews
jarvis|baptist church
mining|england
immunisation|diphtheria
duggan|speedway
united states|jews
coleman|smith
carr|walsh
britain|west end
tasmania|charleville
morgan|mount morgan
mount morgan|forbes
thompson|miles
boonah|waitangi
walsh|miles
walsh|smith
walsh|australian
warwick|munro
south australia|cairns
public libraries|librarian
jewellery|atkinson
carr|townsville
ships|walker
barnes|manly
earl|warwick
australia|warwick
newmarket|racing
trains|george
planets|venus
australia|townsville
child development|beckett
bennett|singapore
mary|kelly
women|moore
jones|kelly
london|mt isa
mining|schools
ships|schools
citrus|orchard
longreach|bowen
clocks|daylight saving
ships|walsh
ships|brisbane
holland|lowe
holland|artillery
holland|mann
germans|artillery
smith|newspapers
houses|newspapers
germans|marshall
stevens|lang
rugby league|ryan
banks|robinson
nicholls|newton
cole|carr
brooke|rajah
smith|brisbane
parker|reid
philp|atkins
sicily|germany
atkins|spencer
tasmania|suburbs
railways|artillery
rome|railways
tasmania|london
rome|artillery
eyre|short stories
sicily|carr
john|conway
puppets|pantomime
taylor|jones
robinson|schools
scott|schools
england|robinson
miles|schools
taylor|children
tram|miles
allen|warwick
pineapple|cups
john|cricket
hamilton|cooktown
clocks|watches
smith|stewart
greyhounds|howlett
richards|munro
centaur|queensland coast
william henry|grosvenor
trams|mann
children|jones
mary|george
india|stafford
adelaide.|cooktown
rockhampton|kingaroy
brisbane|mt morgan
beethoven|artists
normanby|dental
brisbane|railways
brisbane|warwick
miles|warwick
floods|railways
walker|england
watson|allen
mt morgan|burma
sicily|airfields
ships|railway
wright|james
mackay|australian
china|railways
ships|moore
ships|railways
philp|poole
ford|walker
